,Duration,Heart_Rate,Body_Temp,Calories
5825,9,88,39.3,32.0
5826,22,99,40.7,113.0
5827,3,85,38.3,10.0
5829,12,89,40.3,47.0
5831,15,96,40.0,71.0
5832,6,81,39.3,12.0
5833,28,100,40.8,201.0
5834,26,104,40.9,162.0
5837,16,90,40.3,53.0
5838,3,83,38.3,9.0
5840,26,102,40.9,193.0
5841,27,110,40.8,239.0
5842,17,104,40.0,106.0
5844,5,83,38.7,15.0
5847,23,98,40.4,142.0
5848,6,93,39.6,33.0
5849,25,103,40.7,158.0
5850,12,101,40.2,85.0
5852,7,96,39.6,40.0
5854,5,86,39.5,23.0
5855,12,96,39.8,66.0
5858,15,99,40.2,89.0
5859,16,102,40.1,80.0
5861,17,103,40.3,99.0
5862,28,112,40.8,252.0
5863,17,95,40.2,88.0
5864,13,89,40.2,45.0
5867,6,81,39.0,11.0
5873,10,88,40.2,29.0
5874,28,107,40.7,162.0
5877,17,101,40.2,101.0
5879,17,95,40.3,87.0
5880,25,107,40.9,188.0
5883,23,107,40.5,164.0
5885,20,99,40.3,132.0
5886,18,99,40.6,90.0
5888,18,104,40.1,137.0
5891,8,88,39.4,22.0
5892,9,92,40.1,54.0
5894,8,85,39.6,24.0
5895,4,93,38.7,21.0
5896,13,106,40.2,83.0
5897,27,102,40.3,140.0
5898,5,88,39.4,20.0
5899,20,98,40.2,120.0
5900,24,106,40.4,148.0
5901,21,96,40.2,120.0
5902,4,82,39.0,12.0
5908,15,98,40.6,86.0
5909,27,94,40.6,118.0
5910,16,102,40.2,80.0
5912,10,86,40.1,42.0
5913,2,89,38.4,7.0
5916,22,90,40.3,104.0
5917,7,88,39.6,36.0
5918,18,102,40.3,121.0
5920,26,108,40.6,209.0
5921,23,105,40.6,178.0
5922,25,98,40.5,111.0
5923,23,107,40.8,158.0
5928,18,96,40.4,97.0
5929,26,108,40.7,208.0
5930,30,103,40.9,215.0
5931,3,91,38.5,13.0
5936,29,107,41.1,169.0
5940,2,78,38.1,4.0
5943,22,96,40.4,99.0
5945,13,93,40.0,50.0
5946,9,88,39.6,41.0
5948,15,86,40.0,66.0
5949,30,113,40.7,231.0
5950,11,95,39.9,58.0
5952,13,100,40.0,74.0
5955,10,92,39.8,56.0
5957,16,99,40.2,86.0
5958,14,96,40.1,87.0
5960,23,109,40.7,141.0
5964,24,109,40.7,144.0
5965,24,105,40.4,138.0
5967,21,92,40.3,126.0
5968,24,108,40.8,185.0
5972,8,75,39.6,29.0
5974,11,98,39.8,51.0
5976,25,106,41.0,155.0
5977,15,91,40.3,52.0
5979,27,105,40.6,186.0
5982,16,93,40.6,56.0
5984,18,95,40.6,119.0
5985,4,89,38.5,15.0
5986,26,101,40.8,189.0
5987,29,112,40.9,210.0
5988,18,92,40.7,95.0
5991,24,111,40.7,197.0
5992,10,93,39.8,57.0
5993,13,85,40.1,36.0
5994,22,105,40.8,124.0
5995,8,87,39.4,26.0
5999,20,102,40.5,129.0
6000,7,88,39.5,24.0
6001,6,91,39.2,35.0
6004,18,91,40.7,76.0
6007,5,88,39.1,15.0
6010,25,105,40.6,139.0
6011,10,90,39.9,54.0
6012,4,84,38.8,14.0
6013,3,79,38.7,5.0
6016,7,89,39.6,34.0
6017,3,75,38.8,2.0
6019,11,95,40.1,66.0
6020,9,95,39.9,41.0
6022,11,97,39.7,61.0
6023,20,94,40.8,87.0
6024,6,79,39.0,13.0
6025,8,86,40.0,21.0
6027,29,105,41.0,211.0
6029,5,87,38.7,14.0
6030,19,103,40.4,137.0
6037,16,98,40.1,78.0
6038,19,106,40.5,134.0
6040,28,101,40.9,143.0
6041,8,76,39.5,25.0
6042,21,109,40.5,141.0
6043,8,84,39.4,21.0
6044,12,95,40.0,51.0
6045,10,85,39.7,40.0
6046,16,96,40.0,87.0
6048,8,88,40.0,28.0
6049,13,99,40.0,74.0
6051,23,94,40.6,135.0
6057,18,89,40.4,52.0
6058,29,111,41.3,180.0
6061,12,91,39.8,74.0
6062,22,101,41.1,113.0
6065,10,84,39.6,40.0
6067,19,86,40.5,51.0
6068,23,99,40.7,145.0
6070,24,104,40.5,165.0
6072,28,104,41.2,206.0
6074,22,102,40.5,143.0
6078,28,105,40.7,229.0
6079,24,107,40.5,137.0
6080,20,100,40.8,143.0
6082,18,97,40.0,131.0
6087,25,103,40.5,172.0
6088,10,97,39.7,46.0
6089,28,105,40.8,172.0
6093,2,87,38.3,7.0
6097,7,95,39.2,30.0
6098,5,83,39.0,16.0
6100,23,107,40.5,193.0
6101,18,96,40.8,89.0
6102,5,92,39.1,22.0
6112,23,99,40.8,135.0
6115,28,102,41.0,135.0
6116,18,102,40.3,95.0
6120,5,81,38.9,19.0
6125,21,100,40.7,111.0
6126,29,114,40.7,239.0
6127,21,100,40.3,103.0
6129,3,92,38.6,10.0
6130,9,88,40.1,39.0
6131,3,89,38.4,16.0
6134,7,80,39.6,10.0
6137,2,84,38.3,10.0
6139,24,105,40.8,167.0
6140,16,102,40.3,116.0
6142,22,91,40.8,89.0
6145,12,91,40.3,48.0
6146,21,101,40.5,140.0
6147,13,86,39.9,62.0
6148,11,96,39.8,47.0
6149,2,80,38.2,7.0
6150,27,98,40.9,124.0
6151,5,88,39.3,17.0
6152,11,93,40.0,45.0
6153,7,88,39.3,35.0
6154,15,88,39.9,54.0
6156,14,89,40.4,49.0
6157,17,98,40.4,91.0
6160,10,92,39.7,37.0
6161,14,87,40.2,62.0
6162,14,96,40.5,65.0
6163,22,103,40.6,140.0
6165,13,89,40.1,48.0
6170,4,85,39.0,12.0
6171,10,90,40.0,53.0
6172,11,90,39.8,42.0
6174,11,98,40.2,61.0
6175,6,82,39.1,10.0
6176,9,91,39.7,49.0
6180,6,91,39.3,25.0
6182,9,85,39.9,30.0
6183,26,98,40.8,179.0
6185,13,83,39.8,28.0
6186,15,100,40.3,69.0
6187,15,95,40.6,86.0
6190,15,96,40.1,63.0
6192,27,109,40.9,159.0
6196,21,103,40.7,109.0
6203,3,89,38.3,10.0
6204,7,87,39.1,23.0
6205,9,97,39.9,47.0
6206,6,90,39.2,27.0
6207,8,87,39.8,44.0
6209,29,112,40.9,228.0
6212,12,86,39.9,38.0
6214,28,110,41.0,184.0
6217,24,103,40.8,147.0
6219,17,96,40.2,114.0
6221,20,101,41.0,100.0
6223,14,106,40.0,112.0
6227,2,73,38.2,2.0
6229,8,81,40.0,21.0
6232,19,100,40.1,106.0
6233,4,92,38.7,21.0
6234,10,95,40.0,41.0
6238,14,95,40.1,63.0
6239,12,88,39.9,41.0
6240,29,121,41.1,300.0
6241,5,92,39.3,24.0
6242,12,91,39.8,66.0
6243,30,99,40.5,175.0
6245,25,110,41.1,165.0
6246,10,88,39.7,41.0
6248,5,91,39.0,20.0
6250,5,82,38.9,23.0
6251,16,94,40.3,81.0
6252,4,94,38.7,17.0
6253,8,93,39.5,51.0
6255,29,105,40.8,210.0
6257,2,82,39.0,5.0
6258,8,92,39.5,44.0
6261,21,99,40.4,109.0
6262,12,95,40.0,63.0
6267,25,105,40.2,182.0
6269,9,88,39.7,48.0
6279,17,101,40.1,114.0
6280,21,98,40.4,106.0
6281,20,100,40.6,96.0
6282,3,92,38.6,11.0
6288,7,88,39.6,26.0
6295,4,91,39.0,21.0
6298,6,91,39.4,27.0
6300,11,88,40.2,45.0
6301,2,72,38.7,5.0
6305,21,95,40.6,115.0
6306,21,103,40.5,125.0
6307,18,105,40.2,111.0
6308,11,90,39.9,32.0
6311,15,91,40.0,59.0
6312,15,97,39.9,91.0
6315,18,95,40.4,98.0
6318,20,97,40.6,92.0
6319,11,82,40.0,55.0
6320,17,102,40.4,92.0
6323,10,97,39.8,62.0
6324,26,96,40.5,155.0
6326,17,95,40.1,81.0
6327,3,86,38.8,13.0
6330,27,109,41.1,223.0
6333,11,85,39.6,32.0
6335,5,85,39.1,19.0
6337,16,96,40.1,69.0
6338,25,100,40.5,114.0
6339,22,101,40.8,156.0
6340,22,103,40.4,143.0
6341,7,82,39.6,27.0
6343,8,87,39.3,23.0
6344,26,113,40.9,236.0
6345,25,106,40.8,137.0
6346,15,101,40.4,107.0
6347,17,100,40.2,104.0
6348,20,102,40.2,134.0
6349,23,94,40.4,87.0
6350,27,111,40.9,179.0
6352,30,114,40.8,227.0
6353,18,107,40.3,132.0
6355,18,89,40.3,91.0
6357,22,110,40.5,183.0
6359,23,96,40.8,135.0
6364,23,101,40.8,153.0
6369,18,103,40.3,134.0
6370,10,93,39.7,40.0
6371,30,116,41.0,223.0
6373,16,96,40.1,75.0
6377,8,82,39.7,24.0
6379,7,80,39.6,16.0
6380,25,103,41.3,144.0
6381,18,96,40.5,93.0
6384,10,91,39.7,35.0
6388,18,94,40.0,72.0
6389,6,87,39.5,29.0
6393,14,96,39.7,59.0
6395,27,109,40.6,198.0
6397,9,85,39.6,47.0
6398,13,91,40.1,51.0
6399,17,97,40.3,90.0
6401,8,87,39.3,25.0
6402,19,105,40.2,124.0
6403,5,82,39.1,13.0
6405,8,90,39.7,43.0
6407,25,108,40.8,144.0
6409,14,99,40.2,106.0
6410,13,93,40.4,78.0
6412,7,87,39.3,24.0
6413,18,108,40.4,114.0
6414,25,106,40.4,137.0
6416,28,110,40.7,249.0
6418,8,94,39.4,38.0
6419,23,101,40.3,131.0
6420,5,85,38.8,14.0
6421,30,107,40.8,213.0
6423,6,84,39.2,24.0
6427,18,107,40.7,142.0
6430,26,106,41.0,174.0
6431,5,94,39.3,20.0
6432,23,107,40.5,138.0
6433,30,110,40.4,254.0
6434,26,107,40.9,195.0
6436,7,89,39.3,27.0
6437,25,110,40.8,207.0
6438,11,85,39.9,37.0
6440,5,82,39.1,15.0
6442,26,103,40.8,131.0
6443,2,76,38.6,5.0
6446,11,90,39.6,38.0
6448,9,88,39.4,38.0
6449,5,94,39.2,30.0
6451,12,90,40.0,42.0
6452,13,87,40.0,48.0
6454,5,90,39.1,17.0
6464,24,100,40.7,115.0
6466,15,90,40.0,61.0
6468,27,107,40.5,154.0
6469,9,92,40.0,49.0
6472,29,109,41.2,232.0
6473,26,113,40.9,223.0
6475,29,111,40.5,189.0
6477,17,97,40.1,66.0
6478,9,90,40.0,38.0
6479,30,106,41.1,181.0
6480,20,95,40.5,95.0
6481,13,95,40.2,81.0
6484,27,99,41.2,134.0
6489,2,95,38.2,10.0
6490,10,99,39.7,46.0
6493,4,90,38.6,15.0
6494,28,104,40.9,178.0
6497,14,105,39.8,99.0
6499,15,93,40.3,84.0
6500,19,94,40.7,109.0
6503,10,96,40.1,73.0
6504,21,107,40.9,115.0
6506,17,100,40.1,96.0
6507,27,107,40.4,164.0
6508,4,75,39.0,9.0
6509,24,107,40.6,150.0
6511,12,93,39.7,54.0
6512,6,96,39.3,23.0
6513,21,106,40.5,160.0
6514,23,94,40.7,149.0
6515,9,86,39.9,25.0
6517,26,114,40.7,211.0
6518,3,85,38.7,12.0
6519,18,93,40.4,89.0
6520,6,93,39.2,23.0
6521,10,89,39.9,31.0
6525,29,105,41.0,224.0
6526,9,85,39.7,37.0
6528,14,92,39.9,88.0
6529,16,96,39.7,72.0
6533,6,94,38.8,33.0
6537,9,81,39.7,31.0
6538,21,101,40.5,108.0
6539,10,98,39.7,44.0
6540,22,103,40.5,157.0
6555,14,93,40.3,54.0
6559,8,88,39.4,27.0
6561,4,80,38.7,9.0
6562,12,97,40.2,60.0
6563,18,92,40.5,82.0
6564,3,84,38.6,13.0
6566,12,94,40.2,48.0
6570,3,84,38.5,8.0
6573,22,107,40.5,160.0
6574,6,84,39.6,27.0
6575,13,92,40.1,54.0
6577,25,105,41.0,173.0
6578,27,108,40.7,248.0
6586,2,82,38.4,5.0
6588,15,89,40.3,72.0
6592,11,91,39.5,46.0
6593,20,100,40.7,101.0
6594,14,95,40.2,82.0
6595,7,83,39.2,20.0
6596,7,84,39.4,19.0
6597,4,86,38.9,13.0
6599,4,87,38.6,13.0
6600,7,96,39.8,38.0
6601,8,85,39.7,18.0
6602,3,82,38.3,8.0
6603,11,95,39.9,59.0
6606,29,109,40.7,217.0
6609,11,91,39.7,36.0
6610,19,99,40.5,94.0
6613,2,76,38.6,7.0
6617,5,87,39.7,16.0
6620,24,112,40.4,193.0
6621,16,96,40.3,87.0
6622,18,97,40.3,96.0
6623,11,93,40.2,52.0
6626,21,95,40.5,84.0
6628,16,97,40.2,80.0
6630,8,95,40.0,41.0
6631,20,109,40.3,177.0
6635,12,91,39.6,45.0
6636,14,93,39.9,75.0
6638,26,105,41.0,159.0
6639,27,102,40.8,201.0
6644,13,96,40.1,65.0
6645,26,104,41.2,170.0
6646,13,93,40.1,60.0
6647,6,90,39.0,33.0
6649,15,91,40.2,51.0
6651,7,86,39.7,29.0
6657,12,92,39.7,57.0
6662,5,85,38.7,13.0
6664,5,86,38.9,19.0
6665,22,109,40.8,189.0
6669,17,107,40.4,124.0
6675,24,107,40.3,155.0
6677,9,85,39.5,35.0
6679,10,83,39.6,37.0
6680,24,110,41.0,139.0
6681,10,93,39.7,45.0
6682,12,90,39.9,61.0
6690,21,103,40.6,111.0
6692,14,86,40.3,37.0
6693,25,109,40.9,153.0
6696,25,112,40.5,176.0
6703,20,92,40.4,83.0
6704,16,99,40.0,77.0
6705,30,105,40.8,230.0
6713,27,107,40.9,169.0
6715,8,88,39.4,27.0
6718,22,113,40.5,202.0
6719,16,95,40.0,74.0
6720,16,101,40.3,85.0
6723,27,111,41.2,203.0
6727,22,98,40.9,109.0
6729,26,108,40.9,152.0
6730,6,78,39.4,9.0
6732,4,78,39.1,6.0
6739,12,101,39.7,76.0
6741,17,93,40.6,83.0
6742,12,93,40.0,64.0
6745,7,86,39.5,20.0
6746,13,93,39.9,55.0
6748,26,107,40.9,184.0
6751,5,85,38.9,27.0
6753,7,85,39.3,19.0
6760,4,78,38.8,11.0
6761,10,91,39.8,42.0
6762,16,92,40.3,94.0
6763,26,110,40.6,212.0
6764,10,89,39.9,45.0
6768,9,87,39.6,44.0
6769,21,105,40.4,132.0
6770,6,87,39.3,21.0
6773,29,114,41.1,230.0
6774,29,116,40.8,220.0
6775,4,83,38.6,11.0
6779,22,107,40.7,128.0
6780,11,90,39.6,49.0
6790,14,90,40.2,79.0
6791,17,101,40.4,102.0
6792,18,93,40.5,79.0
6793,23,106,40.5,150.0
6796,10,85,39.9,30.0
6798,29,113,40.6,219.0
6800,15,100,40.2,96.0
6805,26,103,40.8,165.0
6808,7,98,39.4,40.0
6811,21,100,40.4,102.0
6812,19,93,40.4,67.0
6813,4,90,39.1,18.0
6814,30,110,41.1,217.0
6817,6,84,39.3,18.0
6818,29,107,41.3,261.0
6822,19,98,40.4,82.0
6824,27,107,40.8,161.0
6825,11,83,39.7,36.0
6826,14,95,40.2,79.0
6827,19,101,40.9,116.0
6833,13,93,40.3,72.0
6837,17,102,40.2,88.0
6838,27,106,40.8,228.0
6839,28,112,40.8,186.0
6844,11,95,40.0,44.0
6846,2,74,38.7,4.0
6849,12,86,40.0,28.0
6853,30,113,41.0,200.0
6854,26,110,40.6,203.0
6855,12,90,40.2,38.0
6858,26,102,41.0,127.0
6862,13,94,39.9,79.0
6863,2,79,38.2,4.0
6865,9,83,39.6,36.0
6866,23,105,40.7,152.0
6867,14,99,40.1,69.0
6869,19,96,40.7,84.0
6875,29,111,40.8,202.0
6876,3,81,38.6,12.0
6877,19,100,40.4,116.0
6883,12,93,39.9,68.0
6889,5,87,39.2,16.0
6890,5,85,39.1,23.0
6896,24,105,40.3,129.0
6898,18,91,40.3,59.0
6899,25,103,40.5,131.0
6901,12,87,40.4,35.0
6902,27,102,40.9,198.0
6903,17,102,40.2,125.0
6905,6,90,39.1,19.0
6906,12,100,39.3,67.0
6908,20,98,40.3,104.0
6910,26,103,40.9,161.0
6911,20,109,40.5,146.0
6913,27,112,40.5,200.0
6920,28,101,40.7,152.0
6921,2,82,38.2,9.0
6923,27,105,40.5,157.0
6924,11,92,39.9,39.0
6925,8,84,39.3,22.0
6927,4,79,38.7,10.0
6929,23,107,40.7,180.0
6931,10,85,39.9,28.0
6932,15,100,40.1,73.0
6938,4,91,38.7,15.0
6939,29,105,40.8,184.0
6941,14,93,40.3,56.0
6942,16,100,40.2,98.0
6943,19,98,40.5,92.0
6946,21,105,40.2,132.0
6947,25,114,40.7,195.0
6948,8,89,39.5,29.0
6950,16,90,40.2,85.0
6952,5,79,39.3,9.0
6957,8,86,39.8,37.0
6959,17,105,40.4,115.0
6960,29,116,40.8,252.0
6962,25,101,40.7,137.0
6964,6,79,39.2,24.0
6967,6,89,39.2,30.0
6968,27,100,40.6,155.0
6969,6,87,39.4,27.0
6970,7,95,39.4,41.0
6972,23,114,39.9,176.0
6973,21,99,40.7,116.0
6974,17,101,39.7,92.0
6975,24,106,40.4,147.0
6977,24,98,40.5,166.0
6979,30,117,41.3,272.0
6982,9,82,39.8,40.0
6984,9,80,40.0,24.0
6985,25,107,40.6,190.0
6987,19,95,40.4,79.0
6988,16,93,40.4,69.0
6991,7,92,39.1,43.0
6994,26,97,40.8,148.0
6995,22,106,40.3,148.0
6996,15,100,40.1,111.0
6997,9,87,39.8,48.0
6998,8,82,39.6,36.0
7000,15,99,40.4,92.0
7001,22,96,40.7,140.0
7002,6,79,39.2,26.0
7007,24,108,40.8,181.0
7008,18,94,40.1,79.0
7009,9,93,39.8,39.0
7010,7,95,39.7,41.0
7013,18,101,40.5,112.0
7015,27,111,41.1,207.0
7017,6,78,39.5,8.0
7019,11,92,39.9,67.0
7020,20,100,40.6,141.0
7022,22,96,40.7,91.0
7023,6,89,39.3,22.0
7024,23,107,40.6,159.0
7025,7,86,39.8,39.0
7035,5,83,39.1,15.0
7036,24,102,40.8,129.0
7040,18,98,40.7,90.0
7041,6,86,39.7,19.0
7043,13,93,40.6,57.0
7044,20,107,40.7,119.0
7045,12,89,40.3,43.0
7049,7,93,39.4,38.0
7050,29,113,40.9,212.0
7051,5,91,39.4,21.0
7052,3,83,39.0,8.0
7056,18,102,40.3,118.0
7059,6,80,39.3,19.0
7064,13,94,40.1,70.0
7065,4,93,39.1,20.0
7067,28,107,40.9,205.0
7072,9,98,39.7,42.0
7075,4,86,39.1,13.0
7076,23,105,40.9,160.0
7078,15,89,40.1,63.0
7081,3,75,38.5,5.0
7083,16,103,40.3,88.0
7085,16,96,40.3,76.0
7086,10,87,40.0,33.0
7087,16,102,40.4,82.0
7088,15,103,40.0,81.0
7089,18,101,40.3,102.0
7090,13,91,40.3,47.0
7092,11,90,39.9,34.0
7093,12,88,40.1,40.0
7094,28,100,40.6,191.0
7099,6,80,39.2,19.0
7101,16,98,40.2,76.0
7103,12,99,39.8,71.0
7105,26,98,40.3,144.0
7108,5,77,39.2,9.0
7109,16,87,40.4,55.0
7110,20,95,40.4,124.0
7112,11,89,40.0,36.0
7117,16,90,40.2,63.0
7118,14,94,40.3,57.0
7120,22,111,41.0,203.0
7123,12,93,40.1,49.0
7124,15,96,40.5,67.0
7125,18,100,40.5,124.0
7126,6,84,39.6,15.0
7128,4,87,38.8,13.0
7130,5,92,39.0,20.0
7133,2,77,38.4,8.0
7135,16,105,40.4,87.0
7139,20,97,40.4,84.0
7140,2,81,38.1,5.0
7143,1,81,38.1,2.0
7145,27,107,41.0,166.0
7147,8,83,39.3,37.0
7148,6,81,39.4,19.0
7149,28,110,41.0,201.0
7150,12,94,39.5,54.0
7151,7,93,39.6,46.0
7152,6,88,39.4,20.0
7153,9,85,39.4,32.0
7156,20,97,40.6,118.0
7157,29,102,41.0,162.0
7158,30,101,40.6,191.0
7161,2,90,38.4,7.0
7163,25,99,40.8,126.0
7164,28,102,40.7,172.0
7166,18,94,40.6,75.0
7170,26,97,40.7,151.0
7171,12,98,40.0,66.0
7173,23,98,40.8,106.0
7174,12,98,40.2,60.0
7176,6,92,39.4,30.0
7177,21,105,40.4,119.0
7178,13,92,40.2,65.0
7182,26,102,40.7,134.0
7184,26,112,40.4,230.0
7186,14,90,40.3,51.0
7187,27,98,40.7,122.0
7190,7,83,39.5,20.0
7193,26,103,40.8,155.0
7194,6,93,39.2,27.0
7195,7,92,39.7,36.0
7197,14,90,40.0,75.0
7198,20,104,40.2,141.0
7204,4,90,39.2,18.0
7205,22,105,41.0,166.0
7206,3,81,38.6,10.0
7207,28,105,41.0,225.0
7211,13,91,40.3,60.0
7212,14,96,39.8,59.0
7213,20,94,40.3,110.0
7214,15,99,40.4,103.0
7217,26,111,40.9,231.0
7220,10,81,40.0,24.0
7221,27,107,40.9,181.0
7224,18,96,40.5,103.0
7225,11,86,39.8,30.0
7226,17,96,40.3,85.0
7228,27,118,40.8,209.0
7229,29,111,40.5,238.0
7230,19,101,40.5,142.0
7231,21,100,40.4,126.0
7233,4,80,38.9,8.0
7234,6,89,39.4,17.0
7235,20,101,40.6,126.0
7236,15,90,40.2,74.0
7237,20,95,40.6,81.0
7239,23,109,40.3,141.0
7240,13,95,39.7,57.0
7242,19,100,40.2,116.0
7246,24,93,40.5,97.0
7249,27,106,41.0,191.0
7250,28,107,40.8,176.0
7260,14,95,40.2,76.0
7263,12,94,39.6,74.0
7264,20,99,40.8,132.0
7265,14,91,40.0,57.0
7266,11,98,39.5,55.0
7267,10,86,39.8,31.0
7270,16,91,40.5,59.0
7272,19,108,40.1,152.0
7275,21,103,40.7,103.0
7282,16,97,40.3,99.0
7284,14,91,40.2,46.0
7286,19,97,40.5,86.0
7290,25,105,40.6,199.0
7291,16,106,40.3,94.0
7292,14,94,40.3,85.0
7298,25,112,40.7,210.0
7299,15,89,40.0,66.0
7300,22,95,40.5,147.0
7301,13,90,40.3,77.0
7303,29,108,40.8,223.0
7305,16,101,39.9,94.0
7306,8,81,39.4,31.0
7311,14,89,40.5,42.0
7316,21,97,40.5,112.0
7320,18,94,40.1,64.0
7322,11,93,40.0,41.0
7324,7,89,39.6,24.0
7325,11,97,39.9,69.0
7328,17,97,40.3,77.0
7329,18,93,40.8,88.0
7330,27,102,40.7,155.0
7333,24,113,40.7,189.0
7335,18,102,40.2,104.0
7336,10,94,40.2,44.0
7337,29,108,40.9,235.0
7340,8,87,39.5,31.0
7341,7,90,39.4,41.0
7343,18,92,40.0,79.0
7345,17,98,40.5,106.0
7348,3,87,38.7,16.0
7349,24,104,40.6,136.0
7353,5,87,39.4,21.0
7355,7,88,39.4,38.0
7356,26,101,40.9,136.0
7358,27,104,41.2,158.0
7359,28,106,40.9,196.0
7361,20,99,40.7,111.0
7365,25,107,40.8,153.0
7366,17,99,40.2,94.0
7369,4,81,38.6,8.0
7372,5,82,39.2,25.0
7373,14,97,40.5,71.0
7374,21,99,40.4,131.0
7375,27,100,40.5,154.0
7378,23,96,41.0,132.0
7380,14,99,40.2,77.0
7381,6,86,39.2,28.0
7384,6,86,39.4,17.0
7385,15,93,40.3,60.0
7386,12,90,40.2,45.0
7387,22,110,40.6,143.0
7388,24,96,40.6,117.0
7394,4,80,38.9,7.0
7399,18,101,40.3,98.0
7402,18,101,40.2,100.0
7403,24,108,40.4,181.0
7405,20,97,40.5,92.0
7409,19,108,40.5,126.0
7410,25,109,40.8,182.0
7411,24,107,40.4,141.0
7412,4,86,39.4,18.0
7415,29,108,41.2,243.0
7417,8,91,39.5,26.0
7418,6,98,39.4,31.0
7419,9,95,39.8,42.0
7421,12,95,39.9,65.0
7422,17,101,40.2,101.0
7424,18,104,40.5,145.0
7425,4,88,39.1,15.0
7429,2,92,38.3,14.0
7430,18,95,40.1,108.0
7431,4,90,39.1,14.0
7432,27,94,40.6,106.0
7437,20,100,40.6,150.0
7440,15,92,40.2,54.0
7441,4,83,38.7,10.0
7442,11,100,39.5,51.0
7445,20,97,40.4,101.0
7447,17,89,40.3,76.0
7448,24,114,40.7,215.0
7449,2,76,38.2,7.0
7450,14,103,40.3,84.0
7451,11,82,39.5,48.0
7452,7,94,39.5,38.0
7454,13,91,40.4,60.0
7457,14,99,40.3,76.0
7461,11,80,39.9,28.0
7463,2,75,38.1,5.0
7465,25,107,40.8,136.0
7469,10,97,39.9,52.0
7471,27,101,40.7,190.0
7472,23,107,40.7,136.0
7474,3,91,38.7,13.0
7477,18,93,40.7,73.0
7480,23,101,40.8,122.0
7481,17,99,40.6,125.0
7482,6,83,39.1,12.0
7483,18,105,40.6,126.0
7484,12,95,39.9,62.0
7485,28,107,40.8,167.0
7487,19,101,40.2,107.0
7488,10,96,39.8,62.0
7490,8,77,39.1,14.0
7492,3,89,38.8,15.0
7493,25,109,40.4,210.0
7498,24,107,40.5,142.0
7499,22,93,40.6,87.0
7500,10,101,39.8,59.0
7503,12,87,39.8,64.0
7505,4,73,38.7,9.0
7506,15,90,40.2,62.0
7508,7,89,39.5,30.0
7510,10,93,39.8,40.0
7511,7,82,39.6,31.0
7512,3,76,39.0,11.0
7513,6,91,39.0,34.0
7517,21,100,40.8,105.0
7518,19,101,40.3,104.0
7519,3,86,38.7,11.0
7521,20,96,40.4,76.0
7523,22,101,40.5,108.0
7524,9,91,39.7,38.0
7527,21,102,40.2,107.0
7528,11,90,39.8,45.0
7529,6,82,39.4,22.0
7530,12,86,39.9,54.0
7531,14,91,39.8,61.0
7532,10,95,39.5,52.0
7533,4,86,39.0,15.0
7534,2,84,38.1,5.0
7535,27,104,40.6,203.0
7538,16,91,39.9,73.0
7539,14,97,40.0,60.0
7540,5,85,39.3,19.0
7542,25,107,41.0,176.0
7543,10,84,39.7,22.0
7544,17,95,41.0,71.0
7546,16,91,40.3,100.0
7548,13,97,40.1,55.0
7549,26,106,41.0,166.0
7552,18,99,40.4,106.0
7553,22,99,40.9,94.0
7557,8,83,39.7,37.0
7559,11,90,40.0,56.0
7561,6,88,39.0,32.0
7562,21,104,40.5,126.0
7563,9,98,39.7,43.0
7567,17,106,40.4,115.0
7569,2,82,38.2,5.0
7570,13,91,40.0,51.0
7571,15,93,40.6,56.0
7575,7,87,39.7,27.0
7580,10,92,40.0,45.0
7582,6,90,39.5,36.0
7586,27,105,40.5,160.0
7589,18,97,40.6,113.0
7591,8,92,39.3,33.0
7594,19,104,40.3,124.0
7597,20,100,40.5,123.0
7599,25,100,40.6,112.0
7601,23,98,40.5,147.0
7602,21,106,40.5,177.0
7610,15,99,39.9,105.0
7611,18,93,40.7,113.0
7612,23,99,40.6,167.0
7613,22,99,40.4,105.0
7614,8,85,39.3,30.0
7616,18,91,40.1,79.0
7619,11,79,39.9,20.0
7624,16,97,40.0,69.0
7626,30,97,41.3,141.0
7627,8,89,39.6,47.0
7629,6,84,38.9,16.0
7630,22,107,40.6,168.0
7631,19,112,40.4,144.0
7634,10,89,39.9,47.0
7635,13,89,40.2,61.0
7638,17,106,40.3,102.0
7640,22,96,40.8,108.0
7641,18,108,40.5,131.0
7644,22,97,40.5,93.0
7648,21,104,40.3,150.0
7656,3,75,38.5,7.0
7660,10,97,39.8,49.0
7661,3,83,38.5,10.0
7664,22,99,41.1,123.0
7665,4,81,38.8,10.0
7666,5,90,38.7,19.0
7670,4,89,39.0,15.0
7674,26,102,41.3,185.0
7678,5,86,39.3,15.0
7679,17,100,40.2,82.0
7680,28,112,41.3,242.0
7681,18,94,40.1,100.0
7683,2,79,38.2,6.0
7684,4,87,38.7,13.0
7685,29,100,40.7,201.0
7687,26,113,40.7,179.0
7688,17,94,40.4,64.0
7689,26,112,40.8,205.0
7693,7,79,39.5,11.0
7698,29,117,40.7,259.0
7699,27,108,40.8,212.0
7702,29,108,40.6,238.0
7703,7,87,39.7,22.0
7704,11,84,40.3,45.0
7705,8,79,39.3,14.0
7706,12,93,40.0,49.0
7709,15,93,40.3,73.0
7710,13,103,40.1,103.0
7711,2,89,38.3,12.0
7718,8,91,39.9,43.0
7722,19,102,40.5,126.0
7730,29,112,40.8,206.0
7731,29,109,40.9,177.0
7732,16,96,40.5,92.0
7735,15,99,40.1,92.0
